amount,attemptCount,failureReason,priority,recommendedAction,recovered
7385.59,2,DECLINED,CRITICAL,STOP,0
15996.19,4,INSUFFICIENT_FUNDS,LOW,WAIT_AND_RETRY,0
5388.51,2,NETWORK_ERROR,HIGH,WAIT_AND_RETRY,1
7141.8,4,DECLINED,LOW,STOP,0
11273.56,5,TIMEOUT,CRITICAL,WAIT_AND_RETRY,1
2682.54,5,UNKNOWN,HIGH,ESCALATE_TO_HUMAN,1
2823.31,3,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,1
6556.66,5,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,0
5662.81,2,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
19664.76,3,UNKNOWN,HIGH,STOP,0
7337.82,3,UNKNOWN,HIGH,SEND_REMINDER,0
6160.38,5,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,0
605.38,1,NETWORK_ERROR,LOW,SEND_REMINDER,1
7512.82,2,UNKNOWN,MEDIUM,WAIT_AND_RETRY,0
2709.45,1,INSUFFICIENT_FUNDS,HIGH,WAIT_AND_RETRY,1
6547.13,4,NETWORK_ERROR,MEDIUM,ESCALATE_TO_HUMAN,0
3724.77,1,INSUFFICIENT_FUNDS,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
10543.36,4,DECLINED,CRITICAL,SEND_REMINDER,0
17021.81,2,DECLINED,CRITICAL,ESCALATE_TO_HUMAN,0
5924.1,4,TIMEOUT,LOW,SEND_REMINDER,1
10354.75,2,INSUFFICIENT_FUNDS,HIGH,SEND_REMINDER,0
1484.91,2,TIMEOUT,LOW,SEND_REMINDER,1
1352.02,2,UNKNOWN,MEDIUM,WAIT_AND_RETRY,0
12518.95,1,DECLINED,LOW,WAIT_AND_RETRY,0
8365.82,4,TIMEOUT,MEDIUM,STOP,0
582.09,2,DECLINED,CRITICAL,STOP,0
13336.63,2,TIMEOUT,HIGH,ESCALATE_TO_HUMAN,1
5280.78,3,UNKNOWN,HIGH,ESCALATE_TO_HUMAN,1
3179.62,5,NETWORK_ERROR,HIGH,SEND_REMINDER,0
10267.47,4,DECLINED,MEDIUM,WAIT_AND_RETRY,0
11032.54,2,DECLINED,LOW,ESCALATE_TO_HUMAN,1
9197.62,2,TIMEOUT,CRITICAL,SEND_REMINDER,0
13142.38,2,NETWORK_ERROR,HIGH,SEND_REMINDER,1
11575.3,5,UNKNOWN,MEDIUM,ESCALATE_TO_HUMAN,0
19111.31,4,INSUFFICIENT_FUNDS,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
11058.11,2,TIMEOUT,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
4965.97,5,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
6230.42,4,NETWORK_ERROR,CRITICAL,ESCALATE_TO_HUMAN,0
17661.88,2,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
489.25,3,INSUFFICIENT_FUNDS,HIGH,STOP,0
15521.13,5,NETWORK_ERROR,MEDIUM,ESCALATE_TO_HUMAN,0
16974.08,5,DECLINED,LOW,SEND_REMINDER,0
8858.82,2,NETWORK_ERROR,HIGH,SEND_REMINDER,1
11958.33,5,DECLINED,LOW,SEND_REMINDER,0
17918.12,3,TIMEOUT,MEDIUM,SEND_REMINDER,1
16265.18,1,TIMEOUT,HIGH,ESCALATE_TO_HUMAN,1
14549.58,1,UNKNOWN,MEDIUM,SEND_REMINDER,1
984.87,5,DECLINED,CRITICAL,STOP,0
17286.1,4,INSUFFICIENT_FUNDS,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
7211.55,2,UNKNOWN,CRITICAL,WAIT_AND_RETRY,0
18458.69,1,TIMEOUT,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
4802.12,4,NETWORK_ERROR,HIGH,WAIT_AND_RETRY,1
7003.06,2,TIMEOUT,LOW,WAIT_AND_RETRY,1
12893.94,2,UNKNOWN,HIGH,WAIT_AND_RETRY,1
4056.91,3,UNKNOWN,MEDIUM,WAIT_AND_RETRY,0
4007.02,1,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,1
13766.79,4,NETWORK_ERROR,LOW,SEND_REMINDER,1
12702.48,2,NETWORK_ERROR,MEDIUM,SEND_REMINDER,1
13767.04,4,DECLINED,CRITICAL,SEND_REMINDER,0
12156.16,1,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,1
2677.1,2,NETWORK_ERROR,LOW,STOP,0
8985.17,3,UNKNOWN,CRITICAL,SEND_REMINDER,1
12497.18,2,NETWORK_ERROR,HIGH,STOP,1
7667.64,2,UNKNOWN,LOW,SEND_REMINDER,0
17549.76,3,UNKNOWN,LOW,SEND_REMINDER,0
5712.7,1,NETWORK_ERROR,HIGH,WAIT_AND_RETRY,1
13692.53,5,TIMEOUT,HIGH,WAIT_AND_RETRY,0
6600.12,2,TIMEOUT,HIGH,ESCALATE_TO_HUMAN,1
16815.83,5,TIMEOUT,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
16808.96,1,NETWORK_ERROR,MEDIUM,STOP,0
2651.25,5,DECLINED,LOW,WAIT_AND_RETRY,0
9129.31,2,INSUFFICIENT_FUNDS,MEDIUM,ESCALATE_TO_HUMAN,0
11038.93,5,INSUFFICIENT_FUNDS,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
2693.64,1,INSUFFICIENT_FUNDS,LOW,SEND_REMINDER,1
19802.99,1,DECLINED,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
9638.28,5,DECLINED,HIGH,WAIT_AND_RETRY,0
12426.55,4,NETWORK_ERROR,CRITICAL,ESCALATE_TO_HUMAN,0
545.37,2,TIMEOUT,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
18908.53,1,INSUFFICIENT_FUNDS,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
3256.11,1,TIMEOUT,HIGH,WAIT_AND_RETRY,1
2581.42,5,INSUFFICIENT_FUNDS,CRITICAL,ESCALATE_TO_HUMAN,0
15391.41,4,INSUFFICIENT_FUNDS,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
7480.67,5,INSUFFICIENT_FUNDS,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
3532.4,2,INSUFFICIENT_FUNDS,CRITICAL,WAIT_AND_RETRY,1
16220.75,4,DECLINED,LOW,WAIT_AND_RETRY,1
1282.03,1,UNKNOWN,LOW,WAIT_AND_RETRY,1
16141.33,4,UNKNOWN,MEDIUM,WAIT_AND_RETRY,0
5595.78,1,DECLINED,MEDIUM,ESCALATE_TO_HUMAN,0
10933.02,5,NETWORK_ERROR,HIGH,ESCALATE_TO_HUMAN,1
11895.67,1,INSUFFICIENT_FUNDS,LOW,ESCALATE_TO_HUMAN,1
10216.43,4,DECLINED,LOW,SEND_REMINDER,0
14281.16,3,NETWORK_ERROR,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
10660.81,3,DECLINED,HIGH,SEND_REMINDER,0
3582.11,2,NETWORK_ERROR,LOW,STOP,1
7043.78,5,INSUFFICIENT_FUNDS,CRITICAL,ESCALATE_TO_HUMAN,0
11963.59,4,NETWORK_ERROR,MEDIUM,WAIT_AND_RETRY,0
6741.88,2,UNKNOWN,CRITICAL,SEND_REMINDER,0
18397.18,4,INSUFFICIENT_FUNDS,CRITICAL,ESCALATE_TO_HUMAN,0
3063.38,3,UNKNOWN,LOW,STOP,0
2850.62,4,NETWORK_ERROR,LOW,WAIT_AND_RETRY,0
8119.39,4,NETWORK_ERROR,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
596.17,1,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,1
13364.08,1,INSUFFICIENT_FUNDS,LOW,WAIT_AND_RETRY,0
5327.61,2,UNKNOWN,LOW,STOP,0
17172.61,3,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
19949.95,1,INSUFFICIENT_FUNDS,MEDIUM,WAIT_AND_RETRY,1
12216.1,1,UNKNOWN,HIGH,STOP,0
18592.29,4,UNKNOWN,CRITICAL,SEND_REMINDER,0
4053.41,5,DECLINED,LOW,ESCALATE_TO_HUMAN,0
11175.19,3,NETWORK_ERROR,CRITICAL,ESCALATE_TO_HUMAN,0
3053.95,4,INSUFFICIENT_FUNDS,LOW,ESCALATE_TO_HUMAN,0
5396.87,2,TIMEOUT,HIGH,ESCALATE_TO_HUMAN,1
14765.66,5,UNKNOWN,HIGH,STOP,0
2367.38,5,DECLINED,LOW,WAIT_AND_RETRY,0
18230.31,2,DECLINED,MEDIUM,WAIT_AND_RETRY,1
1114.52,4,UNKNOWN,MEDIUM,WAIT_AND_RETRY,1
1192.96,2,NETWORK_ERROR,HIGH,WAIT_AND_RETRY,1
18048.53,5,NETWORK_ERROR,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
15043.42,5,UNKNOWN,CRITICAL,SEND_REMINDER,0
1761.67,4,NETWORK_ERROR,HIGH,STOP,1
16424.94,1,UNKNOWN,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
2850.99,1,DECLINED,HIGH,STOP,0
18549.34,5,DECLINED,HIGH,ESCALATE_TO_HUMAN,0
10828.09,1,NETWORK_ERROR,HIGH,STOP,1
9538.72,4,NETWORK_ERROR,MEDIUM,SEND_REMINDER,1
1794.05,5,DECLINED,LOW,WAIT_AND_RETRY,0
10266.88,4,UNKNOWN,HIGH,SEND_REMINDER,0
8527.14,5,TIMEOUT,CRITICAL,ESCALATE_TO_HUMAN,0
19981.06,4,NETWORK_ERROR,HIGH,WAIT_AND_RETRY,0
4663.81,1,INSUFFICIENT_FUNDS,LOW,STOP,0
7156.74,1,DECLINED,MEDIUM,SEND_REMINDER,0
13516.43,5,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
7145.45,4,UNKNOWN,CRITICAL,SEND_REMINDER,0
998.83,5,DECLINED,HIGH,STOP,0
10981.29,3,UNKNOWN,CRITICAL,WAIT_AND_RETRY,1
10282.84,2,NETWORK_ERROR,CRITICAL,WAIT_AND_RETRY,1
6826.56,4,TIMEOUT,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
4938.85,4,INSUFFICIENT_FUNDS,MEDIUM,WAIT_AND_RETRY,0
11520.02,2,INSUFFICIENT_FUNDS,CRITICAL,STOP,0
4636.25,1,DECLINED,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
3111.64,5,DECLINED,LOW,ESCALATE_TO_HUMAN,1
16677.11,1,INSUFFICIENT_FUNDS,LOW,SEND_REMINDER,0
2347.63,2,INSUFFICIENT_FUNDS,MEDIUM,SEND_REMINDER,0
2248.41,2,DECLINED,CRITICAL,WAIT_AND_RETRY,1
19622.15,1,INSUFFICIENT_FUNDS,HIGH,STOP,0
8072.11,1,TIMEOUT,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
9962.28,3,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,1
728.16,2,INSUFFICIENT_FUNDS,HIGH,WAIT_AND_RETRY,0
8386.18,1,DECLINED,CRITICAL,WAIT_AND_RETRY,0
2622.87,3,UNKNOWN,LOW,STOP,0
18160.31,1,DECLINED,CRITICAL,STOP,0
5502.82,4,INSUFFICIENT_FUNDS,CRITICAL,STOP,0
2181.27,2,INSUFFICIENT_FUNDS,MEDIUM,ESCALATE_TO_HUMAN,0
18948.98,5,DECLINED,MEDIUM,STOP,0
12409.05,4,INSUFFICIENT_FUNDS,CRITICAL,STOP,0
17861.21,1,INSUFFICIENT_FUNDS,HIGH,STOP,1
6339.76,1,NETWORK_ERROR,LOW,STOP,1
12022.25,2,NETWORK_ERROR,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
18582.09,1,INSUFFICIENT_FUNDS,LOW,WAIT_AND_RETRY,1
8507.39,1,TIMEOUT,CRITICAL,SEND_REMINDER,1
5046.2,2,NETWORK_ERROR,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
1210.65,4,NETWORK_ERROR,LOW,WAIT_AND_RETRY,1
13061.41,3,TIMEOUT,HIGH,STOP,0
5079.33,1,INSUFFICIENT_FUNDS,CRITICAL,ESCALATE_TO_HUMAN,0
5552.04,5,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,0
1095.05,4,INSUFFICIENT_FUNDS,MEDIUM,WAIT_AND_RETRY,0
18634.72,3,DECLINED,HIGH,ESCALATE_TO_HUMAN,0
6864.34,1,UNKNOWN,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
19298.68,2,UNKNOWN,LOW,ESCALATE_TO_HUMAN,1
17155.04,3,INSUFFICIENT_FUNDS,CRITICAL,ESCALATE_TO_HUMAN,0
17100.34,2,DECLINED,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
7990.16,3,UNKNOWN,HIGH,SEND_REMINDER,0
282.21,4,TIMEOUT,MEDIUM,WAIT_AND_RETRY,1
5952.84,4,DECLINED,CRITICAL,ESCALATE_TO_HUMAN,0
2773.3,3,UNKNOWN,LOW,ESCALATE_TO_HUMAN,1
1673.4,3,NETWORK_ERROR,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
17050.56,3,UNKNOWN,CRITICAL,WAIT_AND_RETRY,1
18098.3,5,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,0
19641.37,4,DECLINED,MEDIUM,SEND_REMINDER,0
3540.49,5,INSUFFICIENT_FUNDS,CRITICAL,WAIT_AND_RETRY,0
5536.62,2,DECLINED,HIGH,SEND_REMINDER,0
8557.26,2,NETWORK_ERROR,MEDIUM,WAIT_AND_RETRY,1
5099.45,4,INSUFFICIENT_FUNDS,MEDIUM,ESCALATE_TO_HUMAN,0
11815.97,4,UNKNOWN,LOW,ESCALATE_TO_HUMAN,0
19476.69,2,INSUFFICIENT_FUNDS,HIGH,STOP,1
2645.54,5,TIMEOUT,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
15073.19,3,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,1
13091.14,3,DECLINED,HIGH,SEND_REMINDER,0
16925.65,1,NETWORK_ERROR,MEDIUM,SEND_REMINDER,1
14287.21,4,INSUFFICIENT_FUNDS,CRITICAL,STOP,0
19667.46,4,DECLINED,CRITICAL,SEND_REMINDER,0
5940.05,2,DECLINED,MEDIUM,WAIT_AND_RETRY,1
16668.82,5,DECLINED,MEDIUM,WAIT_AND_RETRY,0
7137.24,1,UNKNOWN,LOW,WAIT_AND_RETRY,1
7801.79,2,NETWORK_ERROR,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
3967.8,4,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
10110.52,2,INSUFFICIENT_FUNDS,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
17633.82,1,NETWORK_ERROR,LOW,STOP,1
17464.48,4,DECLINED,HIGH,STOP,0
16866.95,3,TIMEOUT,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
13433.52,3,INSUFFICIENT_FUNDS,HIGH,ESCALATE_TO_HUMAN,1
10681.57,5,INSUFFICIENT_FUNDS,LOW,ESCALATE_TO_HUMAN,0
4427.11,5,NETWORK_ERROR,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
11955.55,2,UNKNOWN,CRITICAL,STOP,0
5183.59,5,DECLINED,CRITICAL,STOP,0
15550.58,5,NETWORK_ERROR,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
14091.24,4,NETWORK_ERROR,HIGH,ESCALATE_TO_HUMAN,0
5150.48,2,NETWORK_ERROR,LOW,STOP,0
19273.79,3,TIMEOUT,HIGH,SEND_REMINDER,0
16649.67,2,UNKNOWN,CRITICAL,SEND_REMINDER,0
4841.52,1,TIMEOUT,LOW,STOP,1
7898.75,2,UNKNOWN,MEDIUM,SEND_REMINDER,0
10342.21,1,UNKNOWN,MEDIUM,SEND_REMINDER,1
991.16,1,NETWORK_ERROR,MEDIUM,SEND_REMINDER,1
142.04,1,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,1
2380.83,1,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,1
11000.05,3,TIMEOUT,HIGH,ESCALATE_TO_HUMAN,0
5846.4,2,UNKNOWN,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
12858.95,1,UNKNOWN,LOW,ESCALATE_TO_HUMAN,1
15682.46,5,TIMEOUT,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
17340.46,5,INSUFFICIENT_FUNDS,LOW,WAIT_AND_RETRY,1
14693.37,1,DECLINED,CRITICAL,SEND_REMINDER,1
16365.66,3,INSUFFICIENT_FUNDS,CRITICAL,ESCALATE_TO_HUMAN,0
6695.01,1,DECLINED,CRITICAL,ESCALATE_TO_HUMAN,0
1931.35,1,DECLINED,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
14208.28,2,INSUFFICIENT_FUNDS,LOW,ESCALATE_TO_HUMAN,0
2101.37,5,UNKNOWN,HIGH,STOP,0
10503.58,1,INSUFFICIENT_FUNDS,MEDIUM,ESCALATE_TO_HUMAN,1
4125.81,5,TIMEOUT,CRITICAL,STOP,0
11335.57,4,TIMEOUT,CRITICAL,STOP,0
406.99,2,UNKNOWN,CRITICAL,STOP,0
17964.35,5,NETWORK_ERROR,CRITICAL,STOP,0
13242.2,4,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
16076.73,4,TIMEOUT,HIGH,ESCALATE_TO_HUMAN,0
11430.06,4,NETWORK_ERROR,MEDIUM,SEND_REMINDER,1
1830.81,4,INSUFFICIENT_FUNDS,CRITICAL,STOP,0
16637.64,2,DECLINED,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
11110.59,1,UNKNOWN,HIGH,SEND_REMINDER,0
15700.91,3,INSUFFICIENT_FUNDS,HIGH,WAIT_AND_RETRY,1
9192.67,1,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
3779.08,1,NETWORK_ERROR,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
14284.13,4,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
2904.17,4,INSUFFICIENT_FUNDS,LOW,ESCALATE_TO_HUMAN,1
14171.95,3,INSUFFICIENT_FUNDS,HIGH,SEND_REMINDER,1
11115.69,3,INSUFFICIENT_FUNDS,CRITICAL,WAIT_AND_RETRY,1
15612.1,2,NETWORK_ERROR,MEDIUM,SEND_REMINDER,0
7406.66,1,UNKNOWN,LOW,WAIT_AND_RETRY,1
8046.04,3,DECLINED,HIGH,WAIT_AND_RETRY,0
4304.32,2,INSUFFICIENT_FUNDS,CRITICAL,SEND_REMINDER,1
18398.89,5,INSUFFICIENT_FUNDS,HIGH,WAIT_AND_RETRY,1
9760.95,5,TIMEOUT,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
4883.37,2,DECLINED,LOW,ESCALATE_TO_HUMAN,0
10890.67,3,NETWORK_ERROR,CRITICAL,WAIT_AND_RETRY,1
7093.5,5,NETWORK_ERROR,LOW,WAIT_AND_RETRY,1
19497.02,5,TIMEOUT,CRITICAL,WAIT_AND_RETRY,0
13173.05,3,TIMEOUT,CRITICAL,WAIT_AND_RETRY,1
968.03,3,TIMEOUT,CRITICAL,WAIT_AND_RETRY,0
2809.67,1,NETWORK_ERROR,CRITICAL,WAIT_AND_RETRY,1
11913.6,1,NETWORK_ERROR,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
16616.54,1,UNKNOWN,HIGH,STOP,0
14012.62,2,TIMEOUT,CRITICAL,ESCALATE_TO_HUMAN,1
11504.38,4,INSUFFICIENT_FUNDS,MEDIUM,STOP,0
19135.34,1,DECLINED,LOW,STOP,0
10341.94,2,DECLINED,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
1744.58,1,NETWORK_ERROR,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
7100.72,5,UNKNOWN,CRITICAL,SEND_REMINDER,0
1467.54,3,TIMEOUT,HIGH,ESCALATE_TO_HUMAN,1
15302.42,2,INSUFFICIENT_FUNDS,MEDIUM,ESCALATE_TO_HUMAN,0
8172.07,3,UNKNOWN,CRITICAL,WAIT_AND_RETRY,0
9011.31,5,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
18625.88,5,TIMEOUT,HIGH,SEND_REMINDER,1
4634.24,3,DECLINED,MEDIUM,STOP,1
6746.45,4,DECLINED,HIGH,WAIT_AND_RETRY,0
9034.81,3,INSUFFICIENT_FUNDS,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
3273.17,5,TIMEOUT,LOW,STOP,1
18744.66,3,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,1
6258.52,1,UNKNOWN,LOW,SEND_REMINDER,1
1758.36,1,DECLINED,CRITICAL,WAIT_AND_RETRY,0
13764.89,2,INSUFFICIENT_FUNDS,HIGH,ESCALATE_TO_HUMAN,0
1174.27,2,TIMEOUT,LOW,ESCALATE_TO_HUMAN,0
7481.89,2,INSUFFICIENT_FUNDS,HIGH,WAIT_AND_RETRY,0
19964.4,1,TIMEOUT,MEDIUM,ESCALATE_TO_HUMAN,0
15720.18,5,INSUFFICIENT_FUNDS,LOW,WAIT_AND_RETRY,1
8411.85,1,NETWORK_ERROR,HIGH,WAIT_AND_RETRY,1
17270.19,2,INSUFFICIENT_FUNDS,HIGH,ESCALATE_TO_HUMAN,0
12390.94,1,DECLINED,HIGH,WAIT_AND_RETRY,0
9897.02,4,TIMEOUT,MEDIUM,ESCALATE_TO_HUMAN,0
1085.4,3,UNKNOWN,HIGH,WAIT_AND_RETRY,0
13361.9,1,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,1
13583.01,2,INSUFFICIENT_FUNDS,LOW,SEND_REMINDER,0
11621.67,1,INSUFFICIENT_FUNDS,HIGH,SEND_REMINDER,0
17577.91,4,NETWORK_ERROR,HIGH,WAIT_AND_RETRY,1
6067.85,5,NETWORK_ERROR,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
12370.33,2,UNKNOWN,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
4948.26,3,UNKNOWN,HIGH,SEND_REMINDER,1
7819.65,1,NETWORK_ERROR,CRITICAL,ESCALATE_TO_HUMAN,1
11594.42,1,DECLINED,CRITICAL,STOP,0
10980.03,4,DECLINED,HIGH,WAIT_AND_RETRY,0
17919.23,4,UNKNOWN,HIGH,SEND_REMINDER,0
19132.69,2,UNKNOWN,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
19267.29,3,TIMEOUT,LOW,WAIT_AND_RETRY,1
9223.68,2,INSUFFICIENT_FUNDS,HIGH,WAIT_AND_RETRY,1
12694.37,1,NETWORK_ERROR,CRITICAL,SEND_REMINDER,0
6330.76,2,DECLINED,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
10791.05,2,UNKNOWN,LOW,SEND_REMINDER,0
11496.38,2,TIMEOUT,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
1995.45,1,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,1
1023.26,2,NETWORK_ERROR,CRITICAL,STOP,1
377.5,1,NETWORK_ERROR,CRITICAL,ESCALATE_TO_HUMAN,1
15912.11,5,NETWORK_ERROR,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
18478.24,4,INSUFFICIENT_FUNDS,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
17228.0,1,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
1023.88,2,DECLINED,MEDIUM,WAIT_AND_RETRY,0
2915.16,3,INSUFFICIENT_FUNDS,MEDIUM,WAIT_AND_RETRY,1
19667.74,1,UNKNOWN,MEDIUM,WAIT_AND_RETRY,0
2379.24,3,TIMEOUT,MEDIUM,STOP,1
3862.0,2,NETWORK_ERROR,MEDIUM,WAIT_AND_RETRY,1
18216.68,1,UNKNOWN,CRITICAL,WAIT_AND_RETRY,0
11354.31,4,NETWORK_ERROR,LOW,STOP,0
10757.06,3,UNKNOWN,LOW,STOP,0
11422.6,4,DECLINED,MEDIUM,WAIT_AND_RETRY,0
10383.6,1,INSUFFICIENT_FUNDS,MEDIUM,ESCALATE_TO_HUMAN,1
16185.09,5,TIMEOUT,LOW,STOP,0
12212.26,2,UNKNOWN,CRITICAL,SEND_REMINDER,0
5594.61,3,NETWORK_ERROR,LOW,STOP,1
14475.41,4,TIMEOUT,LOW,WAIT_AND_RETRY,1
4353.65,3,UNKNOWN,MEDIUM,SEND_REMINDER,1
18915.74,1,INSUFFICIENT_FUNDS,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
19749.32,2,TIMEOUT,LOW,WAIT_AND_RETRY,1
19074.38,3,UNKNOWN,MEDIUM,WAIT_AND_RETRY,0
14740.81,1,TIMEOUT,LOW,SEND_REMINDER,0
5612.26,2,TIMEOUT,MEDIUM,SEND_REMINDER,0
10010.74,2,NETWORK_ERROR,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
924.43,2,UNKNOWN,LOW,ESCALATE_TO_HUMAN,1
1035.99,3,DECLINED,MEDIUM,WAIT_AND_RETRY,0
16515.08,3,UNKNOWN,MEDIUM,ESCALATE_TO_HUMAN,0
7181.59,5,NETWORK_ERROR,MEDIUM,SEND_REMINDER,0
13707.36,2,UNKNOWN,LOW,ESCALATE_TO_HUMAN,0
16277.8,1,DECLINED,HIGH,ESCALATE_TO_HUMAN,0
913.45,2,UNKNOWN,MEDIUM,WAIT_AND_RETRY,0
680.52,2,UNKNOWN,HIGH,WAIT_AND_RETRY,0
7898.45,2,UNKNOWN,LOW,SEND_REMINDER,0
8454.01,1,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
17707.48,4,DECLINED,CRITICAL,WAIT_AND_RETRY,0
14038.48,2,NETWORK_ERROR,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
6133.61,3,INSUFFICIENT_FUNDS,HIGH,WAIT_AND_RETRY,1
8686.56,2,INSUFFICIENT_FUNDS,MEDIUM,SEND_REMINDER,0
6941.42,3,UNKNOWN,CRITICAL,SEND_REMINDER,0
2676.57,2,DECLINED,MEDIUM,ESCALATE_TO_HUMAN,0
2437.68,3,TIMEOUT,HIGH,SEND_REMINDER,0
13342.75,3,UNKNOWN,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
2118.1,5,UNKNOWN,LOW,STOP,0
18987.96,5,UNKNOWN,LOW,STOP,0
3035.63,2,INSUFFICIENT_FUNDS,LOW,STOP,0
7667.3,2,TIMEOUT,HIGH,SEND_REMINDER,0
14431.29,3,DECLINED,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
7356.94,2,TIMEOUT,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
18992.34,1,TIMEOUT,LOW,WAIT_AND_RETRY,1
7380.3,5,DECLINED,CRITICAL,WAIT_AND_RETRY,0
14403.48,3,DECLINED,CRITICAL,STOP,0
10037.65,4,DECLINED,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
7273.8,2,DECLINED,HIGH,STOP,0
